0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3223.317,3262.864,3661.845,4224.538,4526.078,4511.985,4209.843,3659.512,2904.781,2121.811,1574.961,1177.499,862.237,618.129,465.068,425.04,557.538,876.219,1418.614,2217.634,3199.043,4284.873,5362.024,6133.628
6445.705,6326.446,6027.415,5758.128,5412.194,5163.743,5118.462,5289.501,5452.765,5362.044,4876.974,3986.825,3055.207,2462.176,2263.913,2384.028,2693.273,3373.575,4439.083,5538.651,6265.1,6482.581,6317.775,6150.426
6028.833,6064.815,5947.638,5910.798,6089.91,6408.991,6866.126,7134.694,7140.48,6721.754,6095.359,5690.34,5763.794,6243.905,6905.41,7520.066,8124.037,8547.025,8674.798,8779.199,8945.401,9168.558,9358.297,9271.323
8959.546,8729.476,8742.538,9009.816,9376.566,9891.782,10396.252,10660.709,10812.675,10690.59,10195.671,9497.921,8797.975,8014.657,7553.614,7377.704,7395.737,7681.467,8440.467,9100.423,9515.855,9929.615,9986.15,9753.234
9834.296,9945.909,9792.177,9555.479,9457.403,9632.317,9891.012,10075.663,10002.733,9585.294,9247.055,8761.413,8169.814,7466.002,7053.771,7160.762,7290.798,7330.916,7283.582,7274.743,7359.728,7449.666,7401.866,7056.11
6928.822,7395.754,7675.263,8201.925,8470.172,8529.451,8663.319,8849.92,9008.097,8995.139,8945.262,8803.394,8410.138,7805.012,7200.71,6508.283,5910.721,5621.019,5677.224,5910.909,6328.79,6798.146,7082.336,7361.819
8521.31,9667.74,9985.323,9540.274,8688.402,8203.942,8203.93,8073.923,7656.886,7197.036,6868.794,6445.746,5848.135,5093.092,4430.774,4147.579,4512.541,5525.541,6659.727,7516.938,8120.737,8517.353,8546.258,8421.393
8440.587,8543.477,8627.431,8506.994,8440.74,8622.942,9039.534,9375.964,9121.201,8723.343,8014.614,6942.057,5947.772,5235.115,5037.459,5325.543,5475.536,5341.946,4840.822,4438.989,4629.781,5377.037,5910.741,5738.513
5289.65,5162.875,5293.622,5947.914,6847.749,7553.381,7886.03,7914.167,7757.95,7610.479,7703.747,7908.867,7840.263,7359.724,6806.867,6572.715,6574.835,6737.096,7197.031,7574.776,7804.976,7778.396,7486.588,7079.461
6242.64,5361.672,4949.69,5035.312,5263.391,5389.462,5542.262,5984.527,6468.367,6862.919,7359.746,7892.768,8203.719,8473.563,8740.543,9181.018,9425.472,9550.707,9511.722,9158.966,8403.453,7449.63,6795.103,6361.207
5987.907,5864.344,5911.076,6122.647,6614.056,7482.764,8272.156,8881.712,9216.742,9147.393,8440.774,7323.678,6722.733,6574.762,6703.697,6764.57,6730.697,6602.119,5846.947,5085.868,4804.239,4685.718,4754.829,5015.342
5574.652,6613.67,7681.5,8619.677,9359.668,9698.079,9807.16,9859.081,10038.875,9738.45,8881.913,7677.165,6324.815,5024.486,4385.758,4082.279,4429.262,4929.594,5637.653,6187.912,6623.878,7033.348,7239.146,7438.512
7646.01,7892.778,8049.193,8112.937,8187.765,8050.442,7769.915,7734.516,7877.041,7923.948,7681.402,7283.737,6724.525,5991.083,5287.417,4912.194,4912.114,5039.686,5163.012,5248.198,5121.477,4801.4,4335.27,3835.22
3503.144,3418.142,3541.88,3808.201,4245.495,4753.249,5199.147,5617.13,6012.661,6445.726,6215.056,5445.212,4838.525,4554.756,4595.615,4876.81,5540.155,6066.629,6291.778,6390.022,6482.548,6445.649,6189.811,5753.402
5043.012,4154.65,3433.776,3070.961,3056.303,3180.624,3496.647,4002.04,4438.875,4717.919,4341.258,3722.002,3135.009,2566.904,2359.127,2490.177,2942.422,3566.025,4453.802,5525.931,6330.985,6635.988,6703.635,6395.96
5690.39,4718.037,3990.548,3901.103,4387.326,4824.624,4947.837,4818.505,4439.099,4016.147,3545.311,3088.473,2943.243,3069.824,3278.288,3343.029,3531.245,3788.247,3900.467,3808.788,3975.417,4541.772,5289.289,5690.28
5294.972,4357.643,3388.496,2589.775,2331.821,2491.84,2811.621,3149.477,3416.095,3534.874,3283.799,2822.434,2455.031,2118.844,1905.466,1832.318,2047.54,2423.181,2786.248,3088.581,3237.99,3329.581,3410.813,3465.407
3468.733,3499.839,3673.452,4016.037,4473.673,5132.095,5947.613,6537.888,6612.098,6247.387,5383.164,4356.211,3540.055,2886.142,2492.543,2358.73,2604.673,3091.818,3435.767,3811.118,4166.412,4463.881,4520.194,4353.683
4159.683,4015.888,3999.031,4060.587,4387.333,4868.409,5101.224,5235.2,4980.271,4285.427,3301.764,2383.812,1664.884,1160.132,914.27,895.484,1136.982,1582.608,1940.101,2117.865,2264.435,2431.465,2678.911,2861.354
2868.666,2785.765,2718.465,2939.921,3037.715,3044.296,3088.883,3069.589,2907.18,2669.873,2380.671,2083.436,1817.435,1688.767,1671.441,1631.628,1644.775,1878.423,2329.349,3015.662,3738.46,4265.205,4258.137,3754.893
3259.589,2929.487,2732.069,2798.398,2928.925,3118.366,3397.238,3770.237,4115.358,4421.8,4473.556,4123.342,3762.849,3537.829,3153.634,2744.09,2322.825,2092.408,2150.366,2411.916,2691.237,3063.609,3437.04,3746.739
3782.082,3678.987,3581.718,3764.716,4049.726,4236.876,4473.97,4877.697,5037.387,4949.34,4595.105,3944.745,3128.754,2542.866,2295.938,2241.884,2413.271,2800.779,3372.79,4016.451,4788.032,5613.966,6243.86,6293.592
5975.696,5525.562,5267.75,5235.132,5429.929,5571.681,5653.69,5757.072,5842.447,5874.229,5479.976,4841.632,4166.789,3535.318,2962.248,2467.642,2095.595,1921.634,2217.161,3129.002,4262.515,5617.248,6721.387,7131.165
7009.603,6523.443,5795.559,5231.014,5164.476,5498.065,5801.4,6150.434,6666.773,7045.426,7033.357,6584.654,5947.538,5073.283,4300.734,3746.749,3668.623,3770.877,4015.934,4205.684,4222.865,4082.787,3809.006,3346.873
2757.239,2069.95,1576.203,1495.866,1660.539,1976.063,2407.511,2918.083,3223.035,3392.787,3418.146,3224.819,2884.196,2574.524,2427.081,2449.376,2538.248,2736.863,3015.288,3355.577,3811.779,4424.932,5120.586,5525.982
5690.919,5739.514,5841.535,5987.008,5902.032,5809.873,6047.838,6564.997,7083.402,7681.464,8307.041,8913.537,9075.04,8820.615,8440.44,7892.831,7314.532,6758.206,6630.004,6666.944,6785.489,6957.869,7303.967,7734.6
8203.82,8468.884,7464.648,5617.092,4832.232,5540.027,7047.257,8493.057,9330.938,9818.459,9896.523,9723.78,9667.965,9606.037,9474.08,9165.795,8013.17,6574.7,5325.869,4353.341,3779.818,3501.203,3696.152,4521.191
5755.436,7012.974,7979.353,8507.469,8719.019,8913.547,9012.42,8872.913,8014.716,6454.064,5175.058,4319.417,3610.068,3065.44,2904.93,2868.131,2838.334,2908.74,3118.273,3810.71,5271.152,6721.619,7430.842,7610.463
7693.289,8070.602,8782.3,9426.954,10056.334,10678.098,11087.875,11283.979,11460.798,11701.532,11712.335,11296.773,10552.223,9943.28,10103.006,10528.721,10528.486,10301.545,9959.038,9508.058,8917.513,8319.361,7942.557,7526.323
6938.741,6287.922,5910.757,5910.922,6679.519,7662.527,8095.155,8123.942,7805.092,7395.762,7087.32,7008.964,7323.689,7679.05,7840.127,7740.227,7257.839,6641.442,6237.939,6023.337,6150.61,6805.672,7901.324,8704.617
8954.946,8803.783,8644.858,8913.669,9160.95,9027.585,8337.68,7275.55,6395.042,5939.145,6288.028,7278.414,8474.103,9445.794,9610.45,8589.985,6650.731,5509.673,5690.225,6014.132,5984.717,6132.782,6491.609,6574.712
6150.341,5492.765,4944.172,4717.711,5182.072,6285.335,7018.466,6635.357,5077.322,3865.46,3141.692,2707.232,2256.875,1745.482,1108.37,612.441,337.145,336.386,509.741,589.212,419.054,251.606,200.346,145.17
89.471,50.489,11.019,1.614,2.985,42.805,250.492,707.058,1873.96,2504.866,1328.943,709.545,797.603,1014.417,1191.554,1477.813,1760.747,1794.266,1779.686,1780.635,1880.743,2159.599,2842.51,3779.754
4480.885,4293.267,3186.912,2420.653,2031.652,1973.711,2145.541,2047.217,1599.622,945.319,634.285,472.603,306.438,174.64,69.347,18.499,5.796,19.406,198.201,555.724,1046.385,1689.612,2290.97,2632.489
2393.554,1688.952,982.092,552.813,301.637,167.842,86.52,56.614,61.708,95.672,101.509,87.35,88.634,131.548,176.136,274.557,420.977,600.18,780.162,932.591,1066.081,1183.338,1355.222,1489.76
1443.847,1281.001,1120.765,1001.433,820.021,550.259,295.911,135.463,46.21,8.051,1.742,0.892,1.21,3.11,5.316,6.961,11.146,29.175,165.642,339.349,436.979,479.465,457.756,391.986
422.996,471.387,534.31,582.587,644.506,730.891,836.051,921.638,937.36,950.003,942.395,893.649,771.646,568.234,383.428,230.98,124.342,74.448,101.731,225.198,407.15,721.752,1182.217,1724.196
2210.788,2771.473,3416.735,4048.907,4400.136,4479.207,4581.385,4768.23,4950.908,5129.814,5066.339,4718.684,4366.523,4116.176,3979.132,4011.635,4089.351,4256.552,4398.334,4474.039,4439.401,4241.008,3958.167,3594.956
3220.807,3044.566,3222.885,3641.627,4224.24,4912.49,5504.723,5864.074,5947.683,5829.74,5505.357,5072.822,4676.411,4437.715,4297.53,4305.232,4567.282,5001.281,5362.788,5702.595,5823.835,5910.983,5890.806,5782.032
5690.236,5738.706,6048.17,6573.232,6968.077,7241.766,7481.978,7681.528,7697.522,7686.314,7621.727,7478.826,7219.004,6703.616,6206.039,5947.889,6012.209,6205.918,6514.403,6738.386,6876.857,6942.009,6996.822,6923.412
6665.956,6484.747,6507.379,6666.788,7081.146,7681.498,8294.188,8810.023,8672.978,8049.215,6788.755,5289.398,4119.435,3481.387,3168.705,3044.18,3228.799,3900.529,4701.944,5289.519,5555.586,5734.698,5525.758,5196.045
4911.983,4753.226,4601.132,4483.616,4788.54,5361.705,5898.262,6186.359,6055.211,5803.927,5270.312,4623.434,4240.608,3872.811,3528.877,3253.389,3275.64,3609.994,4076.553,4214.276,4160.725,4037.46,3790.606,3332.222
2816.65,2394.521,1986.287,1710.389,1771.015,1713.868,1541.996,1292.152,1125.902,1074.548,950.946,751.44,661.501,653.704,672.505,785.335,918.618,1125.628,1452.227,1811.51,2241.245,2662.716,3044.289,3258.167
3360.346,3328.882,3213.406,3142.862,2905.426,2668.976,2469.18,2396.595,2442.994,2539.778,2709.751,2759.787,2501.507,2082.32,1780.291,1538.704,1337.043,1222.664,1173.667,1212.886,1327.249,1570.71,1975.722,2578.723
3244.687,4059.026,4947.743,5706.75,6242.737,6707.09,6757.284,6537.834,5917.53,5325.424,4595.082,3815.472,3325.499,3170.355,3387.08,3737.648,4166.546,4555.014,4815.536,5057.532,5234.883,5540.14,6076.732,6611.578
7097.892,7395.72,7584.157,7741.648,7892.744,8169.595,8677.976,9264.554,9605.29,9597.939,9024.407,7932.798,6794.515,5831.147,5182.28,4846.838,5235.22,5885.646,6335.859,6774.306,7209.715,7645.961,8142.067,8533.167
8667.314,8792.985,8958.248,9140.612,9419.324,9610.504,9572.436,9271.167,8752.95,8049.339,7128.278,6113.836,5069.07,4196.859,3663.606,3318.557,3223.179,3416.024,3766.126,4115.007,4439.49,4758.332,5237.616,5782.001
6256.715,6541.568,6636.309,6742.627,7033.36,7208.655,7008.232,7319.19,7882.259,8238.151,8049.268,7395.742,6760.87,6242.788,5814.59,5644.765,5361.647,5044.613,5103.257,5610.841,6905.429,8637.722,10266.431,11111.685
11125.006,10878.815,10842.634,10983.647,11043.121,11179.992,11405.615,11515.84,11457.489,11257.524,10875.777,10246.984,9331.638,8237.909,7127.498,6235.968,5580.404,5362.09,5361.925,5527.661,6020.556,6611.608,7033.356,7150.656
6984.088,6778.979,6714.024,6902.683,7306.63,7805.082,8295.987,8721.588,8945.375,8992.629,8718.344,8169.666,7574.827,6934.573,6252.02,5762.166,5594.698,5774.569,6025.781,6265.857,6406.613,6372.131,6371.869,6123.082
5777.173,5580.211,5649.71,5851.611,6205.988,6574.737,6909.571,7220.842,7385.802,7269.751,6832.135,6445.711,6280.985,6210.648,6156.78,6206.055,6150.403,5984.602,5960.503,6202.79,6509.268,6713.697,6868.801,6963.489
6868.857,6789.964,6832.192,6996.887,7218.797,7408.327,7681.438,8049.319,8114.755,7949.723,7610.413,7236.534,6935.857,6666.894,6330.6,6147.493,6276.633,6737.024,7428.879,8203.937,8878.202,9550.118,9985.971,10309.925
10587.344,10791.313,10989.906,11136.203,11141.649,11133.126,11094.536,10870.843,10466.558,10012.992,9513.873,9287.476,9271.046,9402.842,9639.349,9511.831,9174.58,9176.254,9518.273,10152.507,10571.3,10988.968,11356.231,11513.309
11373.971,11118.683,10914.651,10867.236,10962.358,11094.934,11254.135,11141.856,11010.971,10832.915,10743.946,10590.323,10251.686,9674.423,9256.608,9285.554,9373.082,9558.301,9900.654,10342.167,10691.952,11029.859,11409.468,11649.223
11875.405,12027.026,12178.504,12325.416,12376.146,12322.396,12161.782,11989.454,11800.438,11647.736,11348.644,11095.194,10994.629,10835.021,10587.263,10427.409,10575.124,10884.007,11152.68,11360.398,11497.534,11548.967,11647.461,11795.34
11826.974,11817.658,11818.915,11920.885,12065.849,12178.897,12138.216,11914.029,11643.87,11382.269,11000.744,10717.165,10589.028,10412.261,9958.805,9350.936,8992.599,9214.434,9895.758,11129.027,12183.481,12437.773,12124.784,11476.895
10939.615,10555.325,9985.764,9240.872,8511.594,8062.135,7809.709,7593.832,7580.719,7949.169,8440.475,8849.785,8945.505,8752.836,8589.883,8785.259,9357.773,9637.132,9348.303,8440.661,6996.868,5615.689,5690.446,7323.686
8849.846,9765.992,10580.382,11150.327,11322.257,11155.894,10867.6,11033.852,11360.672,11457.545,11315.455,10983.118,10538.063,10038.552,9663.298,9446.522,9724.42,10397.514,11124.741,11663.286,11913.458,11954.053,11904.696,11690.351
11360.574,11054.678,10908.69,10979.53,11297.042,11695.102,12034.351,12175.432,12178.714,12121.004,12085.384,12093.983,12081.08,11957.059,11694.789,11326.284,10962.036,10770.19,10783.36,10867.52,10867.119,10852.932,10746.691,10538.275
10398.739,10158.81,9665.122,8945.636,8658.386,8943.089,9187.613,9155.206,8767.785,8302.032,7681.536,7323.682,7160.75,7287.57,7517.63,7449.628,7288.173,7581.148,8147.362,8834.933,9349.706,9554.746,9514.576,9280.243
9024.387,8945.362,9147.916,9509.075,9861.613,10128.435,10258.516,10246.328,10068.044,9695.868,9023.927,8203.788,7473.375,6820.459,6323.695,5984.41,6124.663,6266.146,6150.571,5809.205,5451.155,5198.991,5124.465,5383.05
6113.738,7287.601,8606.538,9765.723,10932.511,11730.87,12140.685,12236.069,12052.471,11754.669,11474.82,11341.249,11371.84,11418.697,11389.108,11221.059,11007.222,10767.12,10590.542,10428.818,10341.185,10351.943,10467.606,10621.66
10741.494,10920.923,11187.299,11570.873,11885.347,12079.352,12219.417,12292.817,12340.23,12413.162,12447.962,12428.296,12447.96,12471.197,12533.122,12580.296,12592.707,12617.487,12693.079,12766.545,12778.229,12731.459,12665.992,12567.404
12438.15,12276.228,12112.34,12020.584,12184.299,12393.454,12523.032,12630.835,12668.391,12626.275,12513.624,12293.103,11969.631,11777.493,11837.462,12000.256,12096.054,12027.977,11851.384,11553.814,11211.786,11054.973,11094.876,11249.759
11324.386,11268.986,11094.884,10888.385,10614.849,10163.528,9796.862,9698.576,9796.05,9611.151,8445.61,7356.774,7323.681,6537.884,5384.816,5050.639,5254.379,5617.277,5745.576,5836.322,6051.171,6242.754,6591.885,6900.094
7321.505,8283.233,9764.908,10813.014,11414.206,11783.747,11866.337,11852.149,11990.05,12029.583,11781.904,11395.825,11265.574,11258.396,11317.518,11389.021,11477.279,11457.814,11360.813,11230.72,11170.994,11174.747,11177.369,11071.74
10867.07,10676.533,10507.28,10392.63,10507.683,10737.854,10903.19,11075.163,11186.205,11249.931,11210.668,11009.376,10808.118,10660.097,10586.817,10491.221,10407.56,10358.846,10284.436,10154.204,10038.844,9898.307,9696.602,9411.971
9094.723,8843.491,8697.442,8724.844,8882.15,9095.888,9342.761,9432.386,9408.607,9331.426,9144.943,8944.582,8755.6,8673.834,8739.0,8928.368,9347.63,9760.773,10123.619,10395.924,10596.044,10791.314,10887.172,10866.771
10812.618,10835.241,10835.879,10813.369,10812.87,10758.689,10653.142,10548.457,10466.576,10396.687,10350.082,10485.478,10619.209,10736.749,10872.577,11012.793,11045.297,10908.244,10790.821,10738.882,10762.871,10791.712,10707.431,10469.008
10104.571,9863.517,9778.262,9819.972,10044.523,10367.826,10604.008,10724.045,10718.432,10697.526,10504.602,10107.224,9610.599,9100.743,8775.307,8703.871,8605.416,8353.399,7981.046,7574.801,7202.403,6942.063,6868.873,6825.822
6762.557,6901.041,7360.702,8169.624,8822.242,9270.626,9746.457,10240.736,10437.057,10220.919,9702.818,8849.829,7840.132,7035.208,6700.894,6749.916,7033.37,7359.727,7734.469,8016.82,8226.036,8392.947,8717.511,9004.922
9153.25,9217.49,9219.237,9096.149,8893.495,8693.892,8540.412,8386.261,8133.042,7846.863,7321.691,6671.084,5998.205,5379.176,4971.313,4954.913,5317.849,5822.241,6275.05,6836.12,7233.213,7503.155,7840.078,7963.377
7801.702,7459.896,7197.029,6994.346,7077.499,7574.842,8149.624,8745.444,9133.52,9301.536,9047.346,8507.241,7904.201,7537.155,7693.895,8169.71,8724.241,9071.514,9075.741,9042.891,9133.185,9366.278,9419.785,9528.602
9511.027,9463.194,9376.051,8945.565,8622.885,8589.863,8850.168,9248.522,9582.9,9789.828,9639.483,9049.588,8093.864,6736.968,5488.117,4560.809,4139.919,4319.109,4752.768,5289.212,5788.985,6343.709,6703.628,6575.571
6257.096,6287.482,6629.38,7117.807,7646.037,8105.392,8285.297,8299.282,8092.492,7964.547,7651.921,7221.362,6976.087,6773.544,6482.666,6167.446,6150.561,6303.638,6470.798,6574.9,6775.665,7103.32,7449.638,7691.165
7701.686,7681.507,7645.979,7675.212,7605.701,7574.802,7858.081,8203.844,8380.901,8309.552,7961.121,7485.644,6941.979,6482.525,6203.02,6016.179,6077.21,6324.182,6542.988,6720.015,6710.597,6709.703,7124.417,7893.664
8821.974,9812.414,10759.395,11457.96,11607.774,11407.635,11017.511,10505.025,9891.127,9332.322,9088.975,9193.755,9348.338,9477.36,9569.637,9567.527,9463.736,9501.474,9493.533,9437.736,9300.979,9036.301,8849.874,8589.967
8503.318,8766.462,9240.349,9667.615,10077.268,10507.994,10822.239,10933.246,10858.775,10622.721,10247.038,9639.593,8913.783,8240.912,7734.571,7395.739,7037.849,6800.442,6765.835,6836.691,6936.121,6942.076,6931.261,6987.49
7372.409,7967.215,8507.415,8908.115,9282.476,9610.307,9892.793,10133.068,10353.465,10647.006,10790.64,10504.405,9699.329,8379.047,7055.537,6247.521,6029.698,6113.831,6408.774,6781.101,7072.916,7323.691,7459.383,7431.873
7198.967,6977.168,6769.236,6929.587,7348.347,7985.792,8590.236,8761.498,8672.003,8509.562,8425.952,8238.092,7805.13,7356.506,6905.402,6592.457,6834.776,7323.689,8239.384,9324.486,9795.394,10071.263,10109.049,9959.136
9639.449,9375.919,9133.02,8935.244,8739.094,8334.957,8169.835,8183.781,8286.02,8473.942,8342.59,7892.628,7689.611,7682.16,7769.76,7914.54,8445.128,9167.219,9730.895,10336.531,10812.95,11096.229,11342.26,11406.18
11338.763,11360.114,11472.373,11557.076,11534.691,11299.864,10867.079,10220.415,9331.438,8298.091,7574.82,7131.082,6868.831,6587.669,6451.197,6408.839,6207.523,5910.819,5647.464,5289.484,4912.468,4952.57,5216.776,5472.638
5361.91,5089.112,4841.512,4911.964,5361.904,6131.437,6996.815,7681.419,8049.298,8331.328,8459.026,8300.105,8235.781,8271.582,8310.735,8343.33,8795.876,9610.636,10457.525,11230.952,11739.319,12004.59,12068.116,11962.266
11770.785,11596.642,11440.077,11256.91,11166.24,11128.091,11097.938,11076.843,11031.983,10988.619,10834.605,10504.987,10111.894,9696.306,9213.465,8731.811,8386.343,8203.866,8115.889,8103.667,8245.522,8557.118,9004.643,9376.052
9621.351,9814.683,10012.209,10246.505,10433.68,10551.79,10560.551,10508.054,10309.779,9751.173,9060.349,8398.073,7610.4,6868.758,6149.453,5690.611,5052.16,4560.695,4427.56,4508.294,4642.906,4707.367,5478.773,6611.671
7610.453,8441.46,9134.818,9582.062,9820.274,9992.363,10038.879,10038.859,9865.012,9619.733,9153.375,8528.275,8110.546,8142.331,8272.067,8695.436,9283.304,9909.527,10309.47,10427.846,10396.249,10396.1,10557.533,10804.524
10988.037,11101.017,11182.233,11169.884,11118.2,11124.454,11124.8,11029.955,10763.807,10400.929,9958.918,9452.693,9031.101,8653.427,8169.674,7648.395,7332.719,7206.619,7288.146,7742.352,8523.343,9020.297,8703.564,8102.416
7631.768,7248.181,7018.133,6789.31,6666.809,6773.724,7300.306,7888.302,8201.618,8299.782,8167.685,7730.079,7199.066,6929.813,6720.533,6310.24,6312.499,6408.895,6229.843,5984.516,5825.74,5770.38,5841.867,5857.392
5761.285,5753.895,5975.495,6541.61,7160.747,7524.97,7732.554,7829.643,7455.1,6408.895,5283.956,4194.744,3538.711,3165.945,2803.842,2411.546,2213.933,2168.762,2180.14,2218.109,2297.75,2598.791,2986.545,3346.724
3823.119,4599.998,5358.72,6076.936,6537.914,6577.766,6467.142,6212.468,6242.752,6596.414,6703.604,6445.803,6028.88,5452.89,4753.106,4116.824,3950.105,4195.579,4438.856,5000.078,6076.819,7197.64,7500.56,6829.327
5911.064,5348.379,4912.622,4912.546,5325.47,5984.726,6818.055,7602.9,8269.5,8622.953,8719.261,8563.586,8429.594,8523.2,8690.175,8656.39,8546.829,8545.985,8629.05,8712.795,8965.189,9245.752,9397.31,9331.264
9236.454,9168.018,9024.356,8844.317,8622.681,8585.665,8786.599,9094.74,9271.208,9233.473,9024.001,8692.42,8215.279,7645.971,7323.682,7294.164,7222.651,7062.281,6868.823,6645.881,6468.318,6371.985,6408.935,6417.067
6482.646,6537.88,6905.419,7351.131,7770.126,8203.802,8550.433,8865.613,8971.923,8945.204,8713.912,8374.121,7927.752,7532.645,7909.491,8914.084,9790.383,10614.793,11016.087,10921.807,10256.34,9389.306,9133.377,9331.712
9564.958,10012.856,10738.49,11398.986,11683.688,11690.828,11668.488,11544.561,11422.357,11326.781,11257.142,11054.575,10642.422,10181.821,9743.488,9386.141,9024.606,8775.555,8474.05,7948.646,7449.648,6924.177,6662.431,6676.426
6870.42,7157.274,7470.16,7696.838,7911.348,8093.027,8340.374,8498.757,8286.646,7919.245,7610.431,6990.076,6076.762,5198.718,4439.556,3952.984,3468.471,3168.778,3044.777,3044.693,3295.761,3824.278,4387.29,4833.248
5162.756,5037.548,4676.611,4439.464,4595.42,4643.463,4196.449,3559.99,2922.026,2503.795,2622.453,3015.55,3359.738,3540.075,3539.469,3253.174,2763.62,2485.965,2514.938,2782.726,3140.359,3456.555,3609.72,3499.62
3166.815,2838.991,2707.732,2778.571,2863.628,2943.246,3053.095,3222.941,3252.959,3253.565,3401.11,3721.339,4016.202,3933.12,3717.234,3416.835,3133.98,2942.872,2718.044,2610.675,2570.397,2563.304,2604.82,2561.596
2409.231,2423.12,2688.325,3252.299,3559.692,3673.508,3743.081,3709.944,3342.591,2867.813,2467.228,2219.085,2112.098,2053.386,1980.335,2043.545,2248.271,2522.146,2866.637,3140.653,3281.762,3374.176,3415.629,3326.89
3134.175,3015.404,2986.35,3285.249,3824.089,4595.335,5386.683,6076.883,6117.464,5554.593,5152.826,4876.782,4718.159,4832.984,5094.929,5393.248,5705.629,5947.883,6166.062,6366.697,6504.559,6666.886,6447.363,5854.724
5489.175,5271.567,4841.566,4824.585,5617.379,6657.026,7471.897,8128.768,8508.739,8563.758,8147.818,7644.589,7323.687,6942.074,6482.598,5854.532,5175.779,4549.465,4112.827,3966.494,4166.911,4416.144,4647.229,5099.431
5965.464,6905.405,7465.255,7566.726,7419.389,7489.673,7772.432,8096.482,8098.49,7610.467,6483.832,5100.613,4216.458,3814.093,3673.806,3513.247,3253.348,2942.579,2638.591,2471.906,2572.676,2940.881,3343.585,3499.369
3595.441,3880.687,4548.794,5438.525,6383.226,7441.943,8347.733,9183.379,9564.157,9692.145,9376.236,8623.062,7569.159,6438.433,5578.852,5279.638,5135.509,5137.017,5181.599,5118.338,5077.595,4979.026,5235.122,5578.697
5669.242,5569.997,5690.543,6001.716,6273.141,6242.646,6072.583,5796.657,5384.729,4996.239,4560.452,3990.668,3499.374,3045.2,2639.226,2454.946,2484.341,2542.879,2537.552,2005.116,1242.106,529.755,194.549,93.166
73.758,51.997,44.094,50.488,123.307,358.799,832.52,1533.465,2506.834,3520.966,3827.127,3389.317,2647.991,1994.337,1482.888,1123.785,839.051,741.597,746.499,598.434,336.848,207.143,337.61,666.683
999.827,1355.366,1632.875,1865.987,2069.197,2178.557,2352.729,2555.557,2613.878,2418.692,1980.948,1317.82,642.127,219.4,84.873,148.521,406.912,838.29,1285.678,1666.834,1951.919,2258.593,2773.344,3439.273
4318.882,5285.148,6034.281,6666.795,7093.417,7574.841,7919.258,8231.954,8363.759,8294.674,7938.614,7263.938,6537.838,5947.776,5525.917,5384.132,5341.258,5458.385,5542.275,5534.751,5393.16,5224.091,5266.945,5489.146
6056.573,7045.32,8195.262,9175.505,9714.066,9922.069,9985.809,9863.629,9509.542,8945.234,8323.663,7645.953,6972.654,6377.138,5842.107,5617.277,5657.222,6002.685,6666.448,7439.623,8272.076,9035.499,9538.308,9646.215
9574.357,9460.736,9447.911,9449.186,9639.515,9904.46,10155.411,10359.148,10396.193,10310.048,9958.453,9552.044,9336.417,9426.503,9891.211,10142.987,10119.66,10039.534,9915.821,9842.445,9788.148,9824.317,9985.353,10078.312
10080.575,10041.249,10098.668,10334.242,10649.572,10946.793,11163.35,11245.144,11094.825,10696.364,9951.615,8989.667,8031.876,7074.629,6274.838,5794.269,5752.385,5984.78,6342.313,6666.946,6914.78,7137.322,7592.227,8014.564
8452.013,8993.053,9403.844,9905.166,10211.247,10220.853,10241.079,10195.727,10037.64,9631.539,9070.765,8345.484,7610.478,6996.879,6611.525,6371.885,6123.2,6242.91,6703.687,7445.638,8093.92,8673.783,9202.488,9639.296
10008.876,10309.089,10714.475,10997.18,11173.139,11200.9,11085.232,10883.736,10552.182,10073.122,9298.657,8473.945,7681.393,6942.043,6299.485,5617.195,5162.902,5110.217,5653.564,6789.976,8094.792,8850.211,9156.592,9273.457
9524.196,10012.046,10363.688,10318.654,10121.913,9893.827,9574.534,9248.272,8882.698,8341.924,7066.236,5296.729,3904.039,3356.043,3499.692,4015.904,3359.891,1879.083,1038.779,577.16,340.044,180.813,221.89,394.486
860.512,2073.498,3941.153,5072.794,4801.416,4139.776,3944.654,4788.569,4397.364,3360.071,2716.803,2323.411,1882.191,1542.757,1445.999,1741.393,1883.378,1771.655,1817.712,2110.358,2659.419,3360.307,4619.305,6150.608
7449.624,8185.168,7949.36,7522.772,7480.055,7577.206,7480.547,6987.103,6224.162,5234.828,4245.852,3359.732,2492.089,1782.97,1355.683,1112.749,1192.265,1672.116,2753.693,4323.144,5757.204,6619.682,6473.235,5676.36
5126.298,4788.117,4759.151,4988.064,5175.276,5472.708,6115.365,7287.57,8497.354,9103.266,8977.917,8046.563,6666.933,5541.871,5082.656,5037.566,5362.058,5711.742,5841.006,5525.72,4935.71,4392.165,4166.959,4285.469
4562.703,5012.946,5577.928,6311.382,6344.545,5653.621,5111.435,5235.116,5330.153,5163.042,5234.953,5088.387,4319.444,3531.255,3187.3,3156.912,3125.125,3271.831,3531.125,3713.422,3868.083,4166.73,4845.527,5732.619
6449.214,6746.027,6419.978,5861.064,5489.025,5361.739,5559.377,6123.684,6537.953,6469.677,5987.591,5209.996,4284.777,3384.256,2669.29,2143.388,2062.61,2352.29,3015.109,3751.75,4594.908,5489.366,6220.652,6606.68
